urim	urim_datetime	tweet_datetime	tweet_delta	tweet_delta_insec	bio_datetime	bio_delta	bio_delta_insec	media_datetime	media_delta	media_delta_insec	ymlike_datetime	ymlike_delta	ymlike_delta_insec	whappen_datetime	whappen_delta	whappen_delta_insec
https://web.archive.org/web/20200620075827/https://twitter.com/realdonaldtrump	20200620075827	20200620041632	-1 day, 20:18:05	-13315	20200620041631	-1 day, 20:18:04	-13316	20200620041632	-1 day, 20:18:05	-13315	20200620041633	-1 day, 20:18:06	-13314	20200620041633	-1 day, 20:18:06	-13314
https://web.archive.org/web/20201006155036/https://twitter.com/realDonaldTrump	20201006155036	20201006121110	-1 day, 20:20:34	-13166	20201006121110	-1 day, 20:20:34	-13166	20201006121110	-1 day, 20:20:34	-13166	20201006121111	-1 day, 20:20:35	-13165	20201006121111	-1 day, 20:20:35	-13165
https://web.archive.org/web/20200523164803/https://twitter.com/realDonaldTrump?lang=ko	20200523164803	20200523130845	-1 day, 20:20:42	-13158	20200523130844	-1 day, 20:20:41	-13159	20200523130845	-1 day, 20:20:42	-13158	20200523130845	-1 day, 20:20:42	-13158	20200523130845	-1 day, 20:20:42	-13158
https://web.archive.org/web/20200807003427/https://twitter.com/realDonaldTrump	20200807003427	20200806205517	-1 day, 20:20:50	-13150	20200806205517	-1 day, 20:20:50	-13150	20200806205517	-1 day, 20:20:50	-13150	20200806205518	-1 day, 20:20:51	-13149	20200806205518	-1 day, 20:20:51	-13149
https://web.archive.org/web/20200530005515/https://twitter.com/realDonaldTrump	20200530005515	20200529211948	-1 day, 20:24:33	-12927	20200529211945	-1 day, 20:24:30	-12930	20200529211948	-1 day, 20:24:33	-12927	20200529211951	-1 day, 20:24:36	-12924	20200529211951	-1 day, 20:24:36	-12924
https://web.archive.org/web/20200531041253/https://twitter.com/realDonaldTrump/	20200531041253	20200531003825	-1 day, 20:25:32	-12868	20200531003825	-1 day, 20:25:32	-12868	20200531003825	-1 day, 20:25:32	-12868	20200531003826	-1 day, 20:25:33	-12867	20200531003827	-1 day, 20:25:34	-12866
https://web.archive.org/web/20200523163601/https://twitter.com/realDonaldTrump?lang=sk	20200523163601	20200523130845	-1 day, 20:32:44	-12436	20200523130844	-1 day, 20:32:43	-12437	20200523130845	-1 day, 20:32:44	-12436	20200523130845	-1 day, 20:32:44	-12436	20200523130845	-1 day, 20:32:44	-12436
https://web.archive.org/web/20200607232646/https://twitter.com/realDonaldTrump?lang=sk	20200607232646	20200607200005	-1 day, 20:33:19	-12401	20200607200005	-1 day, 20:33:19	-12401	20200607200005	-1 day, 20:33:19	-12401	20200607200007	-1 day, 20:33:21	-12399	20200607200009	-1 day, 20:33:23	-12397
https://web.archive.org/web/20200523163359/https://twitter.com/realDonaldTrump?lang=it	20200523163359	20200523130845	-1 day, 20:34:46	-12314	20200523130844	-1 day, 20:34:45	-12315	20200523130845	-1 day, 20:34:46	-12314	20200523130845	-1 day, 20:34:46	-12314	20200523130845	-1 day, 20:34:46	-12314
https://web.archive.org/web/20200930232810/https://twitter.com/realDonaldTrump?lang=ca	20200930232810	20200930200305	-1 day, 20:34:55	-12305	20200930200304	-1 day, 20:34:54	-12306	20200930200305	-1 day, 20:34:55	-12305	20200930200307	-1 day, 20:34:57	-12303	20200930200306	-1 day, 20:34:56	-12304
https://web.archive.org/web/20200807001925/https://twitter.com/realDonaldTrump	20200807001925	20200806205517	-1 day, 20:35:52	-12248	20200806205517	-1 day, 20:35:52	-12248	20200806205517	-1 day, 20:35:52	-12248	20200806205518	-1 day, 20:35:53	-12247	20200806205518	-1 day, 20:35:53	-12247
https://web.archive.org/web/20200531035842/https://twitter.com/realDonaldTrump	20200531035842	20200531003825	-1 day, 20:39:43	-12017	20200531003825	-1 day, 20:39:43	-12017	20200531003825	-1 day, 20:39:43	-12017	20200531003826	-1 day, 20:39:44	-12016	20200531003827	-1 day, 20:39:45	-12015
https://web.archive.org/web/20200821061324/https://twitter.com/realDonaldTrump?lang=bn	20200821061324	20200821025720	-1 day, 20:43:56	-11764	20200821025719	-1 day, 20:43:55	-11765	20200821025720	-1 day, 20:43:56	-11764	20200821025723	-1 day, 20:43:59	-11761	20200821025725	-1 day, 20:44:01	-11759
https://web.archive.org/web/20200821061202/https://twitter.com/realDonaldTrump?lang=es	20200821061202	20200821025720	-1 day, 20:45:18	-11682	20200821025719	-1 day, 20:45:17	-11683	20200821025720	-1 day, 20:45:18	-11682	20200821025723	-1 day, 20:45:21	-11679	20200821025725	-1 day, 20:45:23	-11677
https://web.archive.org/web/20200619051000/https://twitter.com/realDonaldTrump?lang=kn	20200619051000	20200619015508	-1 day, 20:45:08	-11692	20200619015506	-1 day, 20:45:06	-11694	20200619015525	-1 day, 20:45:25	-11675	20200619015528	-1 day, 20:45:28	-11672	20200619015534	-1 day, 20:45:34	-11666
https://web.archive.org/web/20201031204255/http://twitter.com/realDonaldTrump	20201031204255	20201031172952	-1 day, 20:46:57	-11583	20201031172951	-1 day, 20:46:56	-11584	20201031172952	-1 day, 20:46:57	-11583	20201031172953	-1 day, 20:46:58	-11582	20201031172941	-1 day, 20:46:46	-11594
https://web.archive.org/web/20200821060855/https://twitter.com/realDonaldTrump?lang=gu	20200821060855	20200821025720	-1 day, 20:48:25	-11495	20200821025719	-1 day, 20:48:24	-11496	20200821025720	-1 day, 20:48:25	-11495	20200821025723	-1 day, 20:48:28	-11492	20200821025725	-1 day, 20:48:30	-11490
https://web.archive.org/web/20200623033449/https://twitter.com/realDonaldTrump	20200623033449	20200623002344	-1 day, 20:48:55	-11465	20200623002343	-1 day, 20:48:54	-11466	20200623002344	-1 day, 20:48:55	-11465	20200623002345	-1 day, 20:48:56	-11464	20200623002348	-1 day, 20:48:59	-11461
https://web.archive.org/web/20200812021532/https://twitter.com/realDonaldTrump?lang=nl	20200812021532	20200811230617	-1 day, 20:50:45	-11355	20200811230617	-1 day, 20:50:45	-11355	20200811230617	-1 day, 20:50:45	-11355	20200811230618	-1 day, 20:50:46	-11354	20200811230618	-1 day, 20:50:46	-11354
https://web.archive.org/web/20200620072304/https://twitter.com/realDonaldTrump	20200620072304	20200620041632	-1 day, 20:53:28	-11192	20200620041631	-1 day, 20:53:27	-11193	20200620041632	-1 day, 20:53:28	-11192	20200620041633	-1 day, 20:53:29	-11191	20200620041633	-1 day, 20:53:29	-11191
https://web.archive.org/web/20200812021156/https://twitter.com/realDonaldTrump?lang=fr	20200812021156	20200811230617	-1 day, 20:54:21	-11139	20200811230617	-1 day, 20:54:21	-11139	20200811230617	-1 day, 20:54:21	-11139	20200811230618	-1 day, 20:54:22	-11138	20200811230618	-1 day, 20:54:22	-11138
https://web.archive.org/web/20200812021055/https://twitter.com/realDonaldTrump?lang=fa	20200812021055	20200811230617	-1 day, 20:55:22	-11078	20200811230617	-1 day, 20:55:22	-11078	20200811230617	-1 day, 20:55:22	-11078	20200811230618	-1 day, 20:55:23	-11077	20200811230618	-1 day, 20:55:23	-11077
https://web.archive.org/web/20200821060009/https://twitter.com/realDonaldTrump?lang=fi	20200821060009	20200821025720	-1 day, 20:57:11	-10969	20200821025719	-1 day, 20:57:10	-10970	20200821025720	-1 day, 20:57:11	-10969	20200821025723	-1 day, 20:57:14	-10966	20200821025725	-1 day, 20:57:16	-10964
https://web.archive.org/web/20200502073929/https://twitter.com/realDonaldTrump?lang=kn	20200502073929	20200502043820	-1 day, 20:58:51	-10869	20200502043820	-1 day, 20:58:51	-10869	20200502043820	-1 day, 20:58:51	-10869	20200502043821	-1 day, 20:58:52	-10868	20200502043822	-1 day, 20:58:53	-10867
https://web.archive.org/web/20201009014844/https://twitter.com/realDonaldTrump	20201009014844	20201008225014	-1 day, 21:01:30	-10710	20201008225013	-1 day, 21:01:29	-10711	20201008225014	-1 day, 21:01:30	-10710	20201008225017	-1 day, 21:01:33	-10707	20201008225017	-1 day, 21:01:33	-10707
https://web.archive.org/web/20200812020140/https://twitter.com/realDonaldTrump	20200812020140	20200811230617	-1 day, 21:04:37	-10523	20200811230617	-1 day, 21:04:37	-10523	20200811230617	-1 day, 21:04:37	-10523	20200811230618	-1 day, 21:04:38	-10522	20200811230618	-1 day, 21:04:38	-10522
https://web.archive.org/web/20200821055218/https://twitter.com/realDonaldTrump	20200821055218	20200821025720	-1 day, 21:05:02	-10498	20200821025719	-1 day, 21:05:01	-10499	20200821025720	-1 day, 21:05:02	-10498	20200821025723	-1 day, 21:05:05	-10495	20200821025725	-1 day, 21:05:07	-10493
https://web.archive.org/web/20200624073226/https://twitter.com/realDonaldTrump	20200624073226	20200624044031	-1 day, 21:08:05	-10315	20200624044031	-1 day, 21:08:05	-10315	20200624044031	-1 day, 21:08:05	-10315	20200624044032	-1 day, 21:08:06	-10314	20200624044032	-1 day, 21:08:06	-10314
https://web.archive.org/web/20200605192431/https://twitter.com/realDonaldTrump	20200605192431	20200605163649	-1 day, 21:12:18	-10062	20200605163649	-1 day, 21:12:18	-10062	20200605163649	-1 day, 21:12:18	-10062	20200605163650	-1 day, 21:12:19	-10061	20200605163653	-1 day, 21:12:22	-10058
https://web.archive.org/web/20200711151625/https://twitter.com/realDonaldTrump?lang=hu	20200711151625	20200711123048	-1 day, 21:14:23	-9937	20200711123047	-1 day, 21:14:22	-9938	20200711123048	-1 day, 21:14:23	-9937	20200711123049	-1 day, 21:14:24	-9936	20200711123049	-1 day, 21:14:24	-9936
https://web.archive.org/web/20200620065536/https://twitter.com/realDonaldTrump	20200620065536	20200620041632	-1 day, 21:20:56	-9544	20200620041631	-1 day, 21:20:55	-9545	20200620041632	-1 day, 21:20:56	-9544	20200620041633	-1 day, 21:20:57	-9543	20200620041633	-1 day, 21:20:57	-9543
https://web.archive.org/web/20200905101241/https://twitter.com/realDonaldTrump?lang=en	20200905101241	20200905073546	-1 day, 21:23:05	-9415	20200905073546	-1 day, 21:23:05	-9415	20200905073546	-1 day, 21:23:05	-9415	20200905073548	-1 day, 21:23:07	-9413	20200905073550	-1 day, 21:23:09	-9411
https://web.archive.org/web/20200523153926/https://twitter.com/realDonaldTrump?lang=sv	20200523153926	20200523130845	-1 day, 21:29:19	-9041	20200523130844	-1 day, 21:29:18	-9042	20200523130845	-1 day, 21:29:19	-9041	20200523130845	-1 day, 21:29:19	-9041	20200523130845	-1 day, 21:29:19	-9041
https://web.archive.org/web/20200523153544/https://twitter.com/realDonaldTrump?lang=uk	20200523153544	20200523130845	-1 day, 21:33:01	-8819	20200523130844	-1 day, 21:33:00	-8820	20200523130845	-1 day, 21:33:01	-8819	20200523130845	-1 day, 21:33:01	-8819	20200523130845	-1 day, 21:33:01	-8819
https://web.archive.org/web/20200815095019/https://twitter.com/realDonaldTrump	20200815095019	20200815072331	-1 day, 21:33:12	-8808	20200815072330	-1 day, 21:33:11	-8809	20200815072331	-1 day, 21:33:12	-8808	20200815072331	-1 day, 21:33:12	-8808	20200815072331	-1 day, 21:33:12	-8808
https://web.archive.org/web/20200507171229/https://twitter.com/realDonaldTrump?lang=ar	20200507171229	20200507145019	-1 day, 21:37:50	-8530	20200507145019	-1 day, 21:37:50	-8530	20200507145019	-1 day, 21:37:50	-8530	20200507145019	-1 day, 21:37:50	-8530	20200507145020	-1 day, 21:37:51	-8529
https://web.archive.org/web/20200601080254/https://twitter.com/realDonaldTrump	20200601080254	20200601054153	-1 day, 21:38:59	-8461	20200601054152	-1 day, 21:38:58	-8462	20200601054153	-1 day, 21:38:59	-8461	20200601054154	-1 day, 21:39:00	-8460	20200601054154	-1 day, 21:39:00	-8460
https://web.archive.org/web/20200523152845/https://twitter.com/realDonaldTrump?lang=fi	20200523152845	20200523130845	-1 day, 21:40:00	-8400	20200523130844	-1 day, 21:39:59	-8401	20200523130845	-1 day, 21:40:00	-8400	20200523130845	-1 day, 21:40:00	-8400	20200523130845	-1 day, 21:40:00	-8400
https://web.archive.org/web/20200614064505/https://twitter.com/realDonaldTrump	20200614064505	20200614042511	-1 day, 21:40:06	-8394	20200614042510	-1 day, 21:40:05	-8395	20200614042511	-1 day, 21:40:06	-8394	20200614042511	-1 day, 21:40:06	-8394	20200614042511	-1 day, 21:40:06	-8394
https://web.archive.org/web/20200612055139/https://twitter.com/realDonaldTrump	20200612055139	20200612033401	-1 day, 21:42:22	-8258	20200612033404	-1 day, 21:42:25	-8255	20200612033401	-1 day, 21:42:22	-8258	20200612033402	-1 day, 21:42:23	-8257	20200612033402	-1 day, 21:42:23	-8257
https://web.archive.org/web/20200617013351/https://twitter.com/realDonaldTrump	20200617013351	20200616231937	-1 day, 21:45:46	-8054	20200616231937	-1 day, 21:45:46	-8054	20200616231937	-1 day, 21:45:46	-8054	20200616231938	-1 day, 21:45:47	-8053	20200616231939	-1 day, 21:45:48	-8052
https://web.archive.org/web/20200612054614/https://twitter.com/realDonaldTrump	20200612054614	20200612033401	-1 day, 21:47:47	-7933	20200612033404	-1 day, 21:47:50	-7930	20200612033401	-1 day, 21:47:47	-7933	20200612033402	-1 day, 21:47:48	-7932	20200612033402	-1 day, 21:47:48	-7932
https://web.archive.org/web/20200731060404/https://twitter.com/realDonaldTrump?lang=ca	20200731060404	20200731035410	-1 day, 21:50:06	-7794	20200731035410	-1 day, 21:50:06	-7794	20200731035410	-1 day, 21:50:06	-7794	20200731035411	-1 day, 21:50:07	-7793	20200731035411	-1 day, 21:50:07	-7793
https://web.archive.org/web/20200526171017/https://twitter.com/realDonaldTrump?lang=pl	20200526171017	20200526150039	-1 day, 21:50:22	-7778	20200526150039	-1 day, 21:50:22	-7778	20200526150039	-1 day, 21:50:22	-7778	20200526150039	-1 day, 21:50:22	-7778	20200526150039	-1 day, 21:50:22	-7778
https://web.archive.org/web/20200529232847/https://twitter.com/realDonaldTrump?lang=th	20200529232847	20200529211948	-1 day, 21:51:01	-7739	20200529211945	-1 day, 21:50:58	-7742	20200529211948	-1 day, 21:51:01	-7739	20200529211951	-1 day, 21:51:04	-7736	20200529211951	-1 day, 21:51:04	-7736
https://web.archive.org/web/20200916225739/https://twitter.com/realDonaldTrump	20200916225739	20200916204940	-1 day, 21:52:01	-7679	20200916204940	-1 day, 21:52:01	-7679	20200916204940	-1 day, 21:52:01	-7679	20200916204941	-1 day, 21:52:02	-7678	20200916204941	-1 day, 21:52:02	-7678
https://web.archive.org/web/20200613070321/https://twitter.com/realDonaldTrump	20200613070321	20200613050022	-1 day, 21:57:01	-7379	20200613050022	-1 day, 21:57:01	-7379	20200613050023	-1 day, 21:57:02	-7378	20200613050023	-1 day, 21:57:02	-7378	20200613050024	-1 day, 21:57:03	-7377
https://web.archive.org/web/20200612053442/https://twitter.com/realDonaldTrump?lang=pl	20200612053442	20200612033401	-1 day, 21:59:19	-7241	20200612033404	-1 day, 21:59:22	-7238	20200612033401	-1 day, 21:59:19	-7241	20200612033402	-1 day, 21:59:20	-7240	20200612033402	-1 day, 21:59:20	-7240
https://web.archive.org/web/20200523122147/https://twitter.com/realDonaldTrump	20200523122147	20200523122151	0:00:04	4	20200523122150	0:00:03	3	20200523122151	0:00:04	4	20200523102126	-1 day, 21:59:39	-7221	20200523102127	-1 day, 21:59:40	-7220
https://web.archive.org/web/20200529231906/https://twitter.com/realDonaldTrump?lang=hi	20200529231906	20200529211948	-1 day, 22:00:42	-7158	20200529211945	-1 day, 22:00:39	-7161	20200529211948	-1 day, 22:00:42	-7158	20200529211951	-1 day, 22:00:45	-7155	20200529211951	-1 day, 22:00:45	-7155
https://web.archive.org/web/20201007045844/https://twitter.com/realDonaldTrump?lang=hi	20201007045844	20201007025930	-1 day, 22:00:46	-7154	20201007025929	-1 day, 22:00:45	-7155	20201007025930	-1 day, 22:00:46	-7154	20201007025930	-1 day, 22:00:46	-7154	20201007025930	-1 day, 22:00:46	-7154
https://web.archive.org/web/20200811044353/https://twitter.com/realDonaldTrump	20200811044353	20200811024504	-1 day, 22:01:11	-7129	20200811024503	-1 day, 22:01:10	-7130	20200811024504	-1 day, 22:01:11	-7129	20200811024505	-1 day, 22:01:12	-7128	20200811024505	-1 day, 22:01:12	-7128
https://web.archive.org/web/20200612201715/https://twitter.com/realDonaldTrump?lang=ru	20200612201715	20200612221426	1:57:11	7031	20200612221426	1:57:11	7031	20200612221426	1:57:11	7031	20200612182130	-1 day, 22:04:15	-6945	20200612182132	-1 day, 22:04:17	-6943
https://web.archive.org/web/20201007045437/https://twitter.com/realDonaldTrump	20201007045437	20201007025930	-1 day, 22:04:53	-6907	20201007025929	-1 day, 22:04:52	-6908	20201007025930	-1 day, 22:04:53	-6907	20201007025930	-1 day, 22:04:53	-6907	20201007025930	-1 day, 22:04:53	-6907
https://web.archive.org/web/20200529231418/https://twitter.com/realDonaldTrump?lang=ko	20200529231418	20200529211948	-1 day, 22:05:30	-6870	20200529211945	-1 day, 22:05:27	-6873	20200529211948	-1 day, 22:05:30	-6870	20200529211951	-1 day, 22:05:33	-6867	20200529211951	-1 day, 22:05:33	-6867
https://web.archive.org/web/20200601073612/https://twitter.com/realDonaldTrump	20200601073612	20200601054153	-1 day, 22:05:41	-6859	20200601054152	-1 day, 22:05:40	-6860	20200601054153	-1 day, 22:05:41	-6859	20200601054154	-1 day, 22:05:42	-6858	20200601054154	-1 day, 22:05:42	-6858
https://web.archive.org/web/20200523150159/https://twitter.com/realDonaldTrump?lang=ro	20200523150159	20200523130845	-1 day, 22:06:46	-6794	20200523130844	-1 day, 22:06:45	-6795	20200523130845	-1 day, 22:06:46	-6794	20200523130845	-1 day, 22:06:46	-6794	20200523130845	-1 day, 22:06:46	-6794
https://web.archive.org/web/20200613180546/https://twitter.com/realDonaldTrump?lang=nl	20200613180546	20200613161727	-1 day, 22:11:41	-6499	20200613161726	-1 day, 22:11:40	-6500	20200613161729	-1 day, 22:11:43	-6497	20200613161730	-1 day, 22:11:44	-6496	20200613161731	-1 day, 22:11:45	-6495
https://web.archive.org/web/20200522220044/https://twitter.com/realDonaldTrump	20200522220044	20200522220050	0:00:06	6	20200522220048	0:00:04	4	20200522220050	0:00:06	6	20200522201410	-1 day, 22:13:26	-6394	20200522201413	-1 day, 22:13:29	-6391
https://web.archive.org/web/20200824055224/https://twitter.com/realDonaldTrump	20200824055224	20200824053323	-1 day, 23:40:59	-1141	20200824053322	-1 day, 23:40:58	-1142	20200824040942	-1 day, 22:17:18	-6162	20200824040944	-1 day, 22:17:20	-6160	20200824040944	-1 day, 22:17:20	-6160
https://web.archive.org/web/20200614145936/https://twitter.com/realDonaldTrump	20200614145936	20200614131837	-1 day, 22:19:01	-6059	20200614131837	-1 day, 22:19:01	-6059	20200614131837	-1 day, 22:19:01	-6059	20200614131838	-1 day, 22:19:02	-6058	20200614131839	-1 day, 22:19:03	-6057
https://web.archive.org/web/20200601072202/https://twitter.com/realdonaldtrump	20200601072202	20200601054153	-1 day, 22:19:51	-6009	20200601054152	-1 day, 22:19:50	-6010	20200601054153	-1 day, 22:19:51	-6009	20200601054154	-1 day, 22:19:52	-6008	20200601054154	-1 day, 22:19:52	-6008
https://web.archive.org/web/20200615211443/https://twitter.com/realDonaldTrump?lang=ro	20200615211443	20200615193454	-1 day, 22:20:11	-5989	20200615193454	-1 day, 22:20:11	-5989	20200615193454	-1 day, 22:20:11	-5989	20200615193456	-1 day, 22:20:13	-5987	20200615193457	-1 day, 22:20:14	-5986
https://web.archive.org/web/20200610055147/https://twitter.com/realDonaldTrump	20200610055147	20200610041232	-1 day, 22:20:45	-5955	20200610041232	-1 day, 22:20:45	-5955	20200610041232	-1 day, 22:20:45	-5955	20200610041233	-1 day, 22:20:46	-5954	20200610041234	-1 day, 22:20:47	-5953
https://web.archive.org/web/20200620055329/https://twitter.com/realDonaldTrump	20200620055329	20200620041632	-1 day, 22:23:03	-5817	20200620041631	-1 day, 22:23:02	-5818	20200620041632	-1 day, 22:23:03	-5817	20200620041633	-1 day, 22:23:04	-5816	20200620041633	-1 day, 22:23:04	-5816
https://web.archive.org/web/20200729012143/https://twitter.com/realDonaldTrump	20200729012143	20200728235057	-1 day, 22:29:14	-5446	20200728235057	-1 day, 22:29:14	-5446	20200728235057	-1 day, 22:29:14	-5446	20200728235059	-1 day, 22:29:16	-5444	20200728235059	-1 day, 22:29:16	-5444
https://web.archive.org/web/20200502060748/https://twitter.com/realDonaldTrump	20200502060748	20200502043820	-1 day, 22:30:32	-5368	20200502043820	-1 day, 22:30:32	-5368	20200502043820	-1 day, 22:30:32	-5368	20200502043821	-1 day, 22:30:33	-5367	20200502043822	-1 day, 22:30:34	-5366
https://web.archive.org/web/20200802134012/https://twitter.com/realDonaldTrump?lang=pl	20200802134012	20200802121225	-1 day, 22:32:13	-5267	20200802121225	-1 day, 22:32:13	-5267	20200802121226	-1 day, 22:32:14	-5266	20200802121227	-1 day, 22:32:15	-5265	20200802121227	-1 day, 22:32:15	-5265
https://web.archive.org/web/20200614055143/https://twitter.com/realDonaldTrump	20200614055143	20200614042511	-1 day, 22:33:28	-5192	20200614042510	-1 day, 22:33:27	-5193	20200614042511	-1 day, 22:33:28	-5192	20200614042511	-1 day, 22:33:28	-5192	20200614042511	-1 day, 22:33:28	-5192
https://web.archive.org/web/20200919220732/https://twitter.com/realDonaldTrump?lang=fi	20200919220732	20200919204148	-1 day, 22:34:16	-5144	20200919204148	-1 day, 22:34:16	-5144	20200919204148	-1 day, 22:34:16	-5144	20200919204148	-1 day, 22:34:16	-5144	20200919204148	-1 day, 22:34:16	-5144
https://web.archive.org/web/20200919033505/https://twitter.com/realDonaldTrump?lang=de	20200919033505	20200919021411	-1 day, 22:39:06	-4854	20200919021410	-1 day, 22:39:05	-4855	20200919021411	-1 day, 22:39:06	-4854	20200919021414	-1 day, 22:39:09	-4851	20200919021417	-1 day, 22:39:12	-4848
https://web.archive.org/web/20200919220231/https://twitter.com/realDonaldTrump?lang=da	20200919220231	20200919204148	-1 day, 22:39:17	-4843	20200919204148	-1 day, 22:39:17	-4843	20200919204148	-1 day, 22:39:17	-4843	20200919204148	-1 day, 22:39:17	-4843	20200919204148	-1 day, 22:39:17	-4843
https://web.archive.org/web/20200802133038/https://twitter.com/realDonaldTrump?lang=hu	20200802133038	20200802121225	-1 day, 22:41:47	-4693	20200802121225	-1 day, 22:41:47	-4693	20200802121226	-1 day, 22:41:48	-4692	20200802121227	-1 day, 22:41:49	-4691	20200802121227	-1 day, 22:41:49	-4691
https://web.archive.org/web/20201009000746/https://twitter.com/realDonaldTrump?lang=uk	20201009000746	20201008225014	-1 day, 22:42:28	-4652	20201008225013	-1 day, 22:42:27	-4653	20201008225014	-1 day, 22:42:28	-4652	20201008225017	-1 day, 22:42:31	-4649	20201008225017	-1 day, 22:42:31	-4649
https://web.archive.org/web/20200930075856/https://twitter.com/realDonaldTrump?lang=he	20200930075856	20200930064335	-1 day, 22:44:39	-4521	20200930064334	-1 day, 22:44:38	-4522	20200930064335	-1 day, 22:44:39	-4521	20200930064335	-1 day, 22:44:39	-4521	20200930064335	-1 day, 22:44:39	-4521
https://web.archive.org/web/20201101114107/https://twitter.com/realDonaldTrump	20201101114107	20201101114913	0:08:06	486	20201101114912	0:08:05	485	20201101114913	0:08:06	486	20201101102635	-1 day, 22:45:28	-4472	20201101102635	-1 day, 22:45:28	-4472
https://web.archive.org/web/20200919215612/https://twitter.com/realDonaldTrump?lang=ta	20200919215612	20200919204148	-1 day, 22:45:36	-4464	20200919204148	-1 day, 22:45:36	-4464	20200919204148	-1 day, 22:45:36	-4464	20200919204148	-1 day, 22:45:36	-4464	20200919204148	-1 day, 22:45:36	-4464
https://web.archive.org/web/20200919032734/https://twitter.com/realDonaldTrump?lang=sv	20200919032734	20200919021411	-1 day, 22:46:37	-4403	20200919021410	-1 day, 22:46:36	-4404	20200919021411	-1 day, 22:46:37	-4403	20200919021414	-1 day, 22:46:40	-4400	20200919021417	-1 day, 22:46:43	-4397
https://web.archive.org/web/20201124011336/https://twitter.com/realDonaldTrump	20201124011336	20201124000024	-1 day, 22:46:48	-4392	20201124000024	-1 day, 22:46:48	-4392	20201124000024	-1 day, 22:46:48	-4392	20201124000025	-1 day, 22:46:49	-4391	20201124000025	-1 day, 22:46:49	-4391
https://web.archive.org/web/20200919215456/https://twitter.com/realDonaldTrump?lang=hu	20200919215456	20200919204148	-1 day, 22:46:52	-4388	20200919204148	-1 day, 22:46:52	-4388	20200919204148	-1 day, 22:46:52	-4388	20200919204148	-1 day, 22:46:52	-4388	20200919204148	-1 day, 22:46:52	-4388
https://web.archive.org/web/20200930075240/https://twitter.com/realDonaldTrump?lang=th	20200930075240	20200930064335	-1 day, 22:50:55	-4145	20200930064334	-1 day, 22:50:54	-4146	20200930064335	-1 day, 22:50:55	-4145	20200930064335	-1 day, 22:50:55	-4145	20200930064335	-1 day, 22:50:55	-4145
https://web.archive.org/web/20200526160921/https://twitter.com/realDonaldTrump?lang=pl	20200526160921	20200526150039	-1 day, 22:51:18	-4122	20200526150039	-1 day, 22:51:18	-4122	20200526150039	-1 day, 22:51:18	-4122	20200526150039	-1 day, 22:51:18	-4122	20200526150039	-1 day, 22:51:18	-4122
https://web.archive.org/web/20200618224707/https://twitter.com/realDonaldTrump	20200618224707	20200618213823	-1 day, 22:51:16	-4124	20200618213822	-1 day, 22:51:15	-4125	20200618213824	-1 day, 22:51:17	-4123	20200618213825	-1 day, 22:51:18	-4122	20200618213826	-1 day, 22:51:19	-4121
https://web.archive.org/web/20200727152329/https://twitter.com/realDonaldTrump?lang=sr	20200727152329	20200727141953	-1 day, 22:56:24	-3816	20200727141953	-1 day, 22:56:24	-3816	20200727141953	-1 day, 22:56:24	-3816	20200727141953	-1 day, 22:56:24	-3816	20200727141953	-1 day, 22:56:24	-3816
https://web.archive.org/web/20201112200904/https://twitter.com/realDonaldTrump	20201112200904	20201112190634	-1 day, 22:57:30	-3750	20201112190633	-1 day, 22:57:29	-3751	20201112190634	-1 day, 22:57:30	-3750	20201112190635	-1 day, 22:57:31	-3749	20201112190635	-1 day, 22:57:31	-3749
https://web.archive.org/web/20200619194823/https://twitter.com/realDonaldTrump	20200619194823	20200619184825	-1 day, 23:00:02	-3598	20200619184824	-1 day, 23:00:01	-3599	20200619184825	-1 day, 23:00:02	-3598	20200619184826	-1 day, 23:00:03	-3597	20200619184827	-1 day, 23:00:04	-3596
https://web.archive.org/web/20200826053959/https://twitter.com/realDonaldTrump?lang=id	20200826053959	20200826044210	-1 day, 23:02:11	-3469	20200826044205	-1 day, 23:02:06	-3474	20200826044210	-1 day, 23:02:11	-3469	20200826064804	1:08:05	4085	20200826044216	-1 day, 23:02:17	-3463
https://web.archive.org/web/20201205185644/https://twitter.com/realdonaldtrump	20201205185644	20201205180139	-1 day, 23:04:55	-3305	20201205180139	-1 day, 23:04:55	-3305	20201205180139	-1 day, 23:04:55	-3305	20201205180140	-1 day, 23:04:56	-3304	20201205180140	-1 day, 23:04:56	-3304
https://web.archive.org/web/20200825012056/https://twitter.com/realDonaldTrump	20200825012056	20200825002606	-1 day, 23:05:10	-3290	20200825002605	-1 day, 23:05:09	-3291	20200825002606	-1 day, 23:05:10	-3290	20200825002608	-1 day, 23:05:12	-3288	20200825002608	-1 day, 23:05:12	-3288
https://web.archive.org/web/20201002120544/https://twitter.com/realDonaldTrump	20201002120544	20201002111121	-1 day, 23:05:37	-3263	20201002111120	-1 day, 23:05:36	-3264	20201002111121	-1 day, 23:05:37	-3263	20201002111122	-1 day, 23:05:38	-3262	20201002111122	-1 day, 23:05:38	-3262
https://web.archive.org/web/20200826053559/https://twitter.com/realDonaldTrump	20200826053559	20200826044210	-1 day, 23:06:11	-3229	20200826044205	-1 day, 23:06:06	-3234	20200826044210	-1 day, 23:06:11	-3229	20200826064804	1:12:05	4325	20200826044216	-1 day, 23:06:17	-3223
